City,Locality,rating,votes,cost,Total_Restaurants,votes_log,votes_per_restaurant,cost_per_vote,Cluster_ID,Strategic_Persona
Nagpur,Sitabuldi,3.7000000000000006,473,1050.0,3,6.161207321695077,157.66666666666666,2.2151898734177213,2,Premium Quality Zone 💎
Nagpur,Vivekanand Nagar,3.8,45,1000.0,1,3.828641396489095,45.0,21.73913043478261,2,Premium Quality Zone 💎
Nashik,Anand Wali Goan,3.6666666666666665,292,666.6666666666666,3,5.680172609017068,97.33333333333333,2.2753128555176336,1,Emerging / Low Visibility ⚠️
Nashik,"Bon Vivant, College Road",3.55,226,600.0,2,5.424950017481403,113.0,2.643171806167401,1,Emerging / Low Visibility ⚠️
Nashik,"City Center, Parijat Nagar",3.8,117,1500.0,1,4.770684624465665,117.0,12.711864406779661,2,Premium Quality Zone 💎
Nashik,College Road,3.45,872,531.25,8,6.771935555839602,109.0,0.6085337915234822,1,Emerging / Low Visibility ⚠️
Nashik,Parijat Nagar,3.8,164,1100.0,1,5.10594547390058,164.0,6.666666666666667,2,Premium Quality Zone 💎
Nashik,"SSK Solitaire, Satpur",3.4,71,900.0,1,4.276666119016055,71.0,12.5,1,Emerging / Low Visibility ⚠️
Nashik,Satpur,3.425,353,575.0,4,5.869296913133774,88.25,1.6242937853107344,1,Emerging / Low Visibility ⚠️
New Delhi,"ARSS Mall, Paschim Vihar",3.1,117,500.0,1,4.770684624465665,117.0,4.237288135593221,1,Emerging / Low Visibility ⚠️
New Delhi,Adchini,3.2923076923076926,1560,823.0769230769231,13,7.353081920515432,120.0,0.5272754151677919,1,Emerging / Low Visibility ⚠️
New Delhi,"Aditya Mega Mall, Karkardooma",3.275,434,775.0,4,6.075346031088684,108.5,1.7816091954022988,1,Emerging / Low Visibility ⚠️
New Delhi,Aerocity,3.2,59,725.0,2,4.0943445622221,29.5,12.083333333333334,1,Emerging / Low Visibility ⚠️
New Delhi,"Aggarwal City Mall, Pitampura",3.033333333333333,126,900.0,3,4.844187086458591,42.0,7.086614173228346,1,Emerging / Low Visibility ⚠️
New Delhi,"Aggarwal City Plaza, Rohini",3.04,594,620.0,5,6.38856140554563,118.8,1.0420168067226891,1,Emerging / Low Visibility ⚠️
New Delhi,Alaknanda,3.1291666666666664,1031,443.75,24,6.939253946041508,42.958333333333336,0.42999031007751937,1,Emerging / Low Visibility ⚠️
New Delhi,"Ambience Mall, Vasant Kunj",3.4250000000000003,2460,983.3333333333334,12,7.8083230503910555,205.0,0.3995665718542598,1,Emerging / Low Visibility ⚠️
New Delhi,Anand Lok,3.8,2411,925.0,2,7.788211557847076,1205.5,0.38349917081260365,3,High Demand Hotspot 🔥
New Delhi,Anand Vihar,3.281481481481481,1309,403.7037037037037,27,7.177782416195197,48.48148148148148,0.30817076618603334,1,Emerging / Low Visibility ⚠️
New Delhi,"Andaz Delhi, Aerocity",3.0,4,1500.0,1,1.6094379124341003,4.0,300.0,0,Overpriced / Low Efficiency ❌
New Delhi,"Ansal Plaza Mall, Khel Gaon Marg",3.75,875,1450.0,8,6.775366090936392,109.375,1.6552511415525115,2,Premium Quality Zone 💎
New Delhi,Asaf Ali Road,3.05,17,425.0,2,2.8903717578961645,8.5,23.61111111111111,0,Overpriced / Low Efficiency ❌
New Delhi,Ashok Vihar Phase 1,3.09,971,412.5,20,6.879355804460439,48.55,0.4243827160493827,1,Emerging / Low Visibility ⚠️
New Delhi,Ashok Vihar Phase 2,3.3785714285714286,2343,767.8571428571429,14,7.759614150696903,167.35714285714286,0.32758410531448073,1,Emerging / Low Visibility ⚠️
New Delhi,Ashok Vihar Phase 3,3.3909090909090907,485,500.0,11,6.186208623900494,44.09090909090909,1.02880658436214,1,Emerging / Low Visibility ⚠️
New Delhi,Barakhamba Road,3.2083333333333335,1779,516.6666666666666,12,7.484368643286131,148.25,0.2902621722846442,1,Emerging / Low Visibility ⚠️
New Delhi,"Basant Lok Market, Vasant Vihar",3.2199999999999998,1875,900.0,15,7.53689712956617,125.0,0.47974413646055436,1,Emerging / Low Visibility ⚠️
New Delhi,"Bellagio, Ashok Vihar Phase 2",3.3000000000000003,415,1200.0,3,6.030685260261263,138.33333333333334,2.8846153846153846,1,Emerging / Low Visibility ⚠️
New Delhi,"Best Western Taurus Hotel, Mahipalpur",2.7,9,1500.0,1,2.302585092994046,9.0,150.0,0,Overpriced / Low Efficiency ❌
New Delhi,Bhikaji Cama Place,2.7555555555555555,339,594.4444444444445,9,5.8289456176102075,37.666666666666664,1.7483660130718954,1,Emerging / Low Visibility ⚠️
New Delhi,Chanakyapuri,3.085714285714286,1617,692.8571428571429,28,7.388946097618437,57.75,0.42821825887338866,1,Emerging / Low Visibility ⚠️
New Delhi,Chander Nagar,3.085714285714286,80,350.0,7,4.394449154672439,11.428571428571429,4.320987654320987,1,Emerging / Low Visibility ⚠️
New Delhi,Chandni Chowk,3.358181818181818,6668,278.1818181818182,55,8.805225202632306,121.23636363636363,0.041712673291620664,1,Emerging / Low Visibility ⚠️
New Delhi,Chawri Bazar,3.8000000000000003,1410,162.5,12,7.252053951852814,117.5,0.1151665485471297,1,Emerging / Low Visibility ⚠️
New Delhi,Chhatarpur,2.7,23,500.0,1,3.1780538303479458,23.0,20.833333333333332,0,Overpriced / Low Efficiency ❌
New Delhi,Chittaranjan Park,3.1305555555555555,2605,441.6666666666667,36,7.8655717576847906,72.36111111111111,0.16948068559733948,1,Emerging / Low Visibility ⚠️
New Delhi,"City Centre Mall, Rohini",3.4,134,1200.0,1,4.90527477843843,134.0,8.88888888888889,1,Emerging / Low Visibility ⚠️
New Delhi,"City Square Mall, Rajouri Garden",3.1666666666666665,1217,1583.3333333333333,3,7.1049654482698426,405.6666666666667,1.2999452654625068,1,Emerging / Low Visibility ⚠️
New Delhi,Civil Lines,3.3,769,706.25,8,6.646390514847729,96.125,0.9172077922077922,1,Emerging / Low Visibility ⚠️
New Delhi,"Community Centre, New Friends Colony",3.1,1514,682.3529411764706,17,7.323170717943469,89.05882352941177,0.45039798097456807,1,Emerging / Low Visibility ⚠️
New Delhi,Connaught Place,3.7813559322033896,128046,1164.8305084745762,118,11.760152663004922,1085.135593220339,0.009096898080193806,3,High Demand Hotspot 🔥
New Delhi,"Crescent Square Mall, Rohini",3.15,494,937.5,4,6.20455776256869,123.5,1.893939393939394,1,Emerging / Low Visibility ⚠️
New Delhi,"Cross River Mall, Karkardooma",3.3200000000000003,636,730.0,5,6.456769655572163,127.2,1.1459968602825745,1,Emerging / Low Visibility ⚠️
New Delhi,"Crowne Plaza Hotel, Rohini",3.6,119,1750.0,2,4.787491742782046,59.5,14.583333333333334,2,Premium Quality Zone 💎
New Delhi,"Crowne Plaza, Mayur Vihar Phase 1",3.35,127,2500.0,2,4.852030263919617,63.5,19.53125,2,Premium Quality Zone 💎
New Delhi,"D Mall, Netaji Subhash Place",3.4799999999999995,948,690.0,5,6.855408798609928,189.6,0.7270811380400422,1,Emerging / Low Visibility ⚠️
New Delhi,"DDA Market, Kalu Sarai, Hauz Khas",3.0,4,150.0,1,1.6094379124341003,4.0,30.0,0,Overpriced / Low Efficiency ❌
New Delhi,"DLF City Centre Mall, Shalimar Bagh",3.225,168,450.0,4,5.1298987149230735,42.0,2.662721893491124,1,Emerging / Low Visibility ⚠️
New Delhi,"DLF Emporio Mall, Vasant Kunj",3.65,201,1550.0,2,5.308267697401205,100.5,7.673267326732673,2,Premium Quality Zone 💎
New Delhi,"DLF Place Mall, Saket",3.6999999999999997,5920,937.5,12,8.686260632531775,493.3333333333333,0.15833474075325113,2,Premium Quality Zone 💎
New Delhi,"DLF Promenade Mall, Vasant Kunj",3.7615384615384615,1946,573.0769230769231,13,7.5740450053721995,149.69230769230768,0.29433842993165027,1,Emerging / Low Visibility ⚠️
New Delhi,"DLF South Square, Sarojini Nagar",2.983333333333333,542,616.6666666666666,6,6.297109319933935,90.33333333333333,1.1356660527931246,1,Emerging / Low Visibility ⚠️
New Delhi,Daryaganj,3.2875,2570,470.8333333333333,24,7.852050207265889,107.08333333333333,0.18313237391417087,1,Emerging / Low Visibility ⚠️
New Delhi,Defence Colony,3.49493670886076,15592,782.9113924050633,79,9.654577374584886,197.36708860759492,0.05020915746841938,1,Emerging / Low Visibility ⚠️
New Delhi,Delhi University-GTB Nagar,3.2962962962962963,19479,526.8518518518518,54,9.877143577196525,360.72222222222223,0.02704578294927371,1,Emerging / Low Visibility ⚠️
New Delhi,"Dilli Haat, INA",3.225,1106,492.5,20,7.009408932708637,55.3,0.44489611562782294,1,Emerging / Low Visibility ⚠️
New Delhi,Dilshad Garden,3.046875,1224,476.5625,32,7.110696122978827,38.25,0.38903061224489793,1,Emerging / Low Visibility ⚠️
New Delhi,"District Centre, Janakpuri",2.9499999999999997,471,733.3333333333334,6,6.156978985585555,78.5,1.5536723163841808,1,Emerging / Low Visibility ⚠️
New Delhi,Dr. Zakir Hussain Marg,2.9,7,300.0,1,2.0794415416798357,7.0,37.5,0,Overpriced / Low Efficiency ❌
New Delhi,Durga Puri,2.9,8,350.0,1,2.1972245773362196,8.0,38.888888888888886,0,Overpriced / Low Efficiency ❌
New Delhi,East Patel Nagar,3.229268292682927,2583,515.8536585365854,41,7.857093864902493,63.0,0.19963376878350828,1,Emerging / Low Visibility ⚠️
New Delhi,East of Kailash,3.076923076923077,1127,423.0769230769231,26,7.028201432058005,43.34615384615385,0.3750681942171304,1,Emerging / Low Visibility ⚠️
New Delhi,"Epicuria Food Mall, Nehru Place",3.505,7446,957.5,20,8.915566545710645,372.3,0.1285752652074661,1,Emerging / Low Visibility ⚠️
New Delhi,"Eros Hotel, Nehru Place",3.6,233,2537.5,4,5.455321115357702,58.25,10.844017094017094,2,Premium Quality Zone 💎
New Delhi,Essex Farms,3.5,502,1200.0,3,6.220590170099739,167.33333333333334,2.3856858846918487,2,Premium Quality Zone 💎
New Delhi,Feroze Shah Road,4.2,3010,200.0,1,8.010027528481734,3010.0,0.06642311524410495,3,High Demand Hotspot 🔥
New Delhi,Friends Colony,4.050000000000001,1949,2325.0,2,7.575584651557793,974.5,1.1923076923076923,3,High Demand Hotspot 🔥
New Delhi,GTB Nagar,3.361111111111111,2465,555.5555555555555,18,7.81035268372429,136.94444444444446,0.22528611336397225,1,Emerging / Low Visibility ⚠️
New Delhi,"Garden of Five Senses, Saket",4.2,1561,3300.0,1,7.3537223303996315,1561.0,2.112676056338028,3,High Demand Hotspot 🔥
New Delhi,Geeta Colony,3.08,299,380.0,15,5.703782474656201,19.933333333333334,1.2666666666666666,1,Emerging / Low Visibility ⚠️
New Delhi,"Ginger Hotel, Vivek Vihar",4.0,756,1600.0,1,6.6293632534374485,756.0,2.1136063408190227,2,Premium Quality Zone 💎
New Delhi,"Gourmet Hub, Pashim Vihar",3.4,33,500.0,1,3.5263605246161616,33.0,14.705882352941176,1,Emerging / Low Visibility ⚠️
New Delhi,Greater Kailash (GK) 1,3.696969696969697,10571,900.0,66,9.26596427572418,160.16666666666666,0.0851305334846765,1,Emerging / Low Visibility ⚠️
New Delhi,Greater Kailash (GK) 2,3.553030303030303,13894,912.8787878787879,66,9.539284342176604,210.5151515151515,0.06569836544647628,1,Emerging / Low Visibility ⚠️
New Delhi,Greater Kailash (GK) 3,3.4200000000000004,376,910.0,5,5.932245187448011,75.2,2.413793103448276,1,Emerging / Low Visibility ⚠️
New Delhi,Green Park,3.2941176470588234,5336,799.1176470588235,34,8.582418976333944,156.94117647058823,0.14973161833592347,1,Emerging / Low Visibility ⚠️
New Delhi,Gujranwala Town,3.275,1008,450.0,24,6.9167150203536085,42.0,0.44598612487611494,1,Emerging / Low Visibility ⚠️
New Delhi,Hauz Khas,3.254385964912281,5496,548.2456140350877,57,8.61195776786066,96.42105263157895,0.09973542187285568,1,Emerging / Low Visibility ⚠️
New Delhi,Hauz Khas Village,3.845833333333333,32573,1402.0833333333333,24,10.391269703133506,1357.2083333333333,0.04304301999549743,3,High Demand Hotspot 🔥
New Delhi,"Holiday Inn, Aerocity",3.3,30,1000.0,1,3.4339872044851463,30.0,32.25806451612903,0,Overpriced / Low Efficiency ❌
New Delhi,"Holiday Inn, Mayur Vihar",3.55,302,1900.0,2,5.713732805509369,151.0,6.270627062706271,2,Premium Quality Zone 💎
New Delhi,"Hotel Broadway, Daryaganj",3.65,367,1550.0,2,5.908082938168931,183.5,4.211956521739131,2,Premium Quality Zone 💎
New Delhi,"Hotel City Park, Pitampura",3.3499999999999996,278,2250.0,2,5.631211781821365,139.0,8.064516129032258,2,Premium Quality Zone 💎
New Delhi,"Hotel Regent Grand, Karol Bagh",3.0,7,700.0,1,2.0794415416798357,7.0,87.5,0,Overpriced / Low Efficiency ❌
New Delhi,"Hotel The Royal Plaza, Janpath",3.4166666666666665,475,2750.0,6,6.16541785423142,79.16666666666667,5.777310924369748,2,Premium Quality Zone 💎
New Delhi,"Hyatt Regency, Bhikaji Cama Place",3.725,679,2750.0,4,6.522092798170152,169.75,4.044117647058823,2,Premium Quality Zone 💎
New Delhi,INA,3.1999999999999997,143,500.0,3,4.969813299576001,47.666666666666664,3.4722222222222223,1,Emerging / Low Visibility ⚠️
New Delhi,IP Extension,3.060714285714286,1650,442.85714285714283,28,7.409136443920128,58.92857142857143,0.26823570130656743,1,Emerging / Low Visibility ⚠️
New Delhi,"ITC Maurya, Chanakyapuri",3.475,107,1925.0,4,4.68213122712422,26.75,17.824074074074073,2,Premium Quality Zone 💎
New Delhi,ITO,3.25,178,350.0,4,5.187385805840755,44.5,1.9553072625698324,1,Emerging / Low Visibility ⚠️
New Delhi,India Gate,3.3666666666666667,291,283.3333333333333,3,5.676753802268282,97.0,0.9703196347031963,1,Emerging / Low Visibility ⚠️
New Delhi,"JMD Kohinoor Mall, Greater Kailash",3.38,883,620.0,5,6.784457062637643,176.6,0.7013574660633484,1,Emerging / Low Visibility ⚠️
New Delhi,JNU,3.1375,609,331.25,8,6.413458957167357,76.125,0.5430327868852459,1,Emerging / Low Visibility ⚠️
New Delhi,Jail Road,3.122,1738,406.0,50,7.461065514354283,34.76,0.23346751006325475,1,Emerging / Low Visibility ⚠️
New Delhi,Jama Masjid,3.561111111111111,7411,322.22222222222223,18,8.91085558740525,411.72222222222223,0.04347304671103916,1,Emerging / Low Visibility ⚠️
New Delhi,Janakpuri,3.3152173913043477,4011,598.9130434782609,46,8.297045149081827,87.19565217391305,0.14928041961073302,1,Emerging / Low Visibility ⚠️
New Delhi,Jangpura,3.117142857142857,2140,465.7142857142857,35,7.669028288589683,61.142857142857146,0.21752185227196905,1,Emerging / Low Visibility ⚠️
New Delhi,Janpath,3.53125,8717,932.8125,32,9.073145132798338,272.40625,0.10699845147969718,1,Emerging / Low Visibility ⚠️
New Delhi,Jasola,3.15,893,627.5,20,6.795705775173514,44.65,0.7019015659955258,1,Emerging / Low Visibility ⚠️
New Delhi,"Jaypee Siddharth, Rajendra Place",3.45,322,3250.0,2,5.777652323222656,161.0,10.061919504643964,2,Premium Quality Zone 💎
New Delhi,"Jaypee Vasant Continental, Vasant Vihar",3.4,346,2300.0,5,5.849324779946859,69.2,6.628242074927954,2,Premium Quality Zone 💎
New Delhi,Jor Bagh,3.1,35,450.0,1,3.58351893845611,35.0,12.5,1,Emerging / Low Visibility ⚠️
New Delhi,Kailash Colony,3.5,3785,673.0769230769231,13,8.239065331769268,291.15384615384613,0.17778048681376732,1,Emerging / Low Visibility ⚠️
New Delhi,Kalkaji,3.117142857142857,3642,447.85714285714283,70,8.200562797008564,52.02857142857143,0.12293635543704168,1,Emerging / Low Visibility ⚠️
New Delhi,Kamla Nagar,3.454838709677419,5412,460.48387096774195,62,8.596558746796978,87.29032258064517,0.08506999278916348,1,Emerging / Low Visibility ⚠️
New Delhi,Kapashera,3.2,95,650.0,2,4.564348191467836,47.5,6.770833333333333,1,Emerging / Low Visibility ⚠️
New Delhi,Karampura,3.533333333333333,293,383.3333333333333,3,5.683579767338681,97.66666666666667,1.3038548752834467,1,Emerging / Low Visibility ⚠️
New Delhi,Karkardooma,3.4826086956521736,3233,717.3913043478261,23,8.081475040137052,140.56521739130434,0.2218278615794144,1,Emerging / Low Visibility ⚠️
New Delhi,Karol Bagh,3.2416666666666667,7304,524.3055555555555,72,8.8963143241848,101.44444444444444,0.07177351889877558,1,Emerging / Low Visibility ⚠️
New Delhi,"Kasbah, Greater Kailash (GK) 1",4.5,524,2000.0,1,6.263398262591624,524.0,3.8095238095238093,2,Premium Quality Zone 💎
New Delhi,Kashmiri Gate,3.3,132,500.0,1,4.890349128221754,132.0,3.7593984962406015,1,Emerging / Low Visibility ⚠️
New Delhi,Khan Market,3.802325581395349,28463,1276.7441860465117,43,10.256395409905616,661.9302325581396,0.04485470018432096,3,High Demand Hotspot 🔥
New Delhi,Kirti Nagar,3.0910714285714285,2264,614.2857142857143,56,7.725330037917135,40.42857142857143,0.2712078208766951,1,Emerging / Low Visibility ⚠️
New Delhi,Krishna Nagar,3.0913043478260867,993,397.82608695652175,46,6.901737206656574,21.58695652173913,0.40022745166652085,1,Emerging / Low Visibility ⚠️
New Delhi,Lado Sarai,3.3,228,1300.0,2,5.43372200355424,114.0,5.676855895196507,1,Emerging / Low Visibility ⚠️
New Delhi,Lajpat Nagar 1,3.126315789473684,998,394.7368421052632,19,6.906754778648554,52.526315789473685,0.39513197407934253,1,Emerging / Low Visibility ⚠️
New Delhi,Lajpat Nagar 2,3.2523809523809524,1525,564.2857142857143,21,7.330405211844402,72.61904761904762,0.3697809398988954,1,Emerging / Low Visibility ⚠️
New Delhi,Lajpat Nagar 4,3.8,1092,325.0,2,6.996681488176539,546.0,0.29734675205855443,1,Emerging / Low Visibility ⚠️
New Delhi,Lawrence Road,3.3111111111111113,903,416.6666666666667,9,6.806829360392176,100.33333333333333,0.46091445427728617,1,Emerging / Low Visibility ⚠️
New Delhi,Laxmi Nagar,3.041509433962264,2449,395.2830188679245,53,7.803843303538772,46.20754716981132,0.16134000770119367,1,Emerging / Low Visibility ⚠️
New Delhi,"Le Meridien, Janpath",3.5666666666666664,149,2333.3333333333335,3,5.0106352940962555,49.666666666666664,15.555555555555557,2,Premium Quality Zone 💎
New Delhi,"Lemon Tree Premier, Aerocity",3.5,26,1000.0,1,3.295836866004329,26.0,37.03703703703704,0,Overpriced / Low Efficiency ❌
New Delhi,"Living Style Mall, Jasola",2.9846153846153842,817,553.8461538461538,13,6.706862336602747,62.84615384615385,0.6770735377092345,1,Emerging / Low Visibility ⚠️
New Delhi,Lodhi Colony,3.29,6502,833.3333333333334,30,8.780018887869153,216.73333333333332,0.12814598390486442,1,Emerging / Low Visibility ⚠️
New Delhi,Lodhi Road,3.2857142857142856,3311,735.7142857142857,14,8.10530751550515,236.5,0.222135955831608,1,Emerging / Low Visibility ⚠️
New Delhi,MG Road,2.95,8,600.0,2,2.1972245773362196,4.0,66.66666666666667,0,Overpriced / Low Efficiency ❌
New Delhi,"MGF Metropolitan Mall, Saket",3.6399999999999997,1945,1620.0,5,7.57353126274595,389.0,0.8324768756423433,2,Premium Quality Zone 💎
New Delhi,"MGM Club, Daryaganj",3.2,20,1200.0,1,3.044522437723423,20.0,57.142857142857146,0,Overpriced / Low Efficiency ❌
New Delhi,Mahipalpur,2.96,259,578.0,25,5.560681631015528,10.36,2.223076923076923,1,Emerging / Low Visibility ⚠️
New Delhi,"Maidens Hotel, Civil Lines",3.1333333333333333,113,2733.3333333333335,3,4.736198448394496,37.666666666666664,23.976608187134506,2,Premium Quality Zone 💎
New Delhi,Majnu ka Tila,3.1,36,475.0,4,3.6109179126442243,9.0,12.837837837837839,1,Emerging / Low Visibility ⚠️
New Delhi,Malviya Nagar,3.417857142857143,12088,633.3333333333334,84,9.400051227201992,143.9047619047619,0.05238922436374666,1,Emerging / Low Visibility ⚠️
New Delhi,Mandi House,3.25,57,300.0,2,4.060443010546419,28.5,5.172413793103448,1,Emerging / Low Visibility ⚠️
New Delhi,Mathura Road,4.2,278,1200.0,1,5.631211781821365,278.0,4.301075268817204,2,Premium Quality Zone 💎
New Delhi,Mayapuri Phase 2,3.125,171,379.1666666666667,12,5.147494476813453,14.25,2.2044573643410854,1,Emerging / Low Visibility ⚠️
New Delhi,Mayur Vihar Phase 1,2.9859649122807017,1870,415.7894736842105,57,7.534228326274089,32.80701754385965,0.22222847337477847,1,Emerging / Low Visibility ⚠️
New Delhi,Mayur Vihar Phase 2,3.1346153846153846,1648,350.0,26,7.407924322559599,63.38461538461539,0.21224984839296543,1,Emerging / Low Visibility ⚠️
New Delhi,Mayur Vihar Phase 3,2.945,406,415.0,20,6.008813185442595,20.3,1.0196560196560196,1,Emerging / Low Visibility ⚠️
New Delhi,Mehrauli,2.925,26,350.0,4,3.295836866004329,6.5,12.962962962962964,1,Emerging / Low Visibility ⚠️
New Delhi,"Metro Walk Mall, Rohini",3.1333333333333333,325,833.3333333333334,3,5.786897381366708,108.33333333333333,2.556237218813906,1,Emerging / Low Visibility ⚠️
New Delhi,Model Town 1,3.8,727,350.0,1,6.590301048196686,727.0,0.4807692307692308,1,Emerging / Low Visibility ⚠️
New Delhi,Model Town 2,3.2560000000000002,1717,498.0,25,7.4489161025442,68.68,0.28987194412107103,1,Emerging / Low Visibility ⚠️
New Delhi,Model Town 3,3.3444444444444446,568,483.3333333333333,9,6.343880434126331,63.111111111111114,0.849443468072642,1,Emerging / Low Visibility ⚠️
New Delhi,"Moments Mall, Kirti Nagar",3.2347826086956526,1477,567.3913043478261,23,7.298445101508147,64.21739130434783,0.38389127493087016,1,Emerging / Low Visibility ⚠️
New Delhi,Moti Bagh,3.18,202,530.0,5,5.313205979041787,40.4,2.6108374384236455,1,Emerging / Low Visibility ⚠️
New Delhi,Moti Nagar,3.2217391304347824,590,421.7391304347826,23,6.3818160174060985,25.652173913043477,0.7136025895681601,1,Emerging / Low Visibility ⚠️
New Delhi,Mukherjee Nagar,3.0083333333333333,193,291.6666666666667,24,5.267858159063328,8.041666666666666,1.5034364261168385,1,Emerging / Low Visibility ⚠️
New Delhi,Munirka,3.040909090909091,637,434.09090909090907,22,6.45833828334479,28.954545454545453,0.6803932744371616,1,Emerging / Low Visibility ⚠️
New Delhi,Najafgarh,2.9,4,150.0,1,1.6094379124341003,4.0,30.0,0,Overpriced / Low Efficiency ❌
New Delhi,Naraina,3.0076923076923077,354,343.0769230769231,26,5.872117789475416,13.615384615384615,0.9664138678223185,1,Emerging / Low Visibility ⚠️
New Delhi,Nehru Place,3.1750000000000003,2573,547.9166666666666,24,7.853216388156072,107.20833333333333,0.21286583786583785,1,Emerging / Low Visibility ⚠️
New Delhi,Netaji Subhash Place,3.529166666666667,7662,600.0,48,8.944158830970403,159.625,0.07829831658619339,1,Emerging / Low Visibility ⚠️
New Delhi,New Friends Colony,3.126470588235294,1557,644.1176470588235,34,7.351158226430694,45.794117647058826,0.41342596088499584,1,Emerging / Low Visibility ⚠️
New Delhi,Nizamuddin,3.2,993,475.0,8,6.901737206656574,124.125,0.4778672032193159,1,Emerging / Low Visibility ⚠️
New Delhi,Okhla Phase 1,3.3,27,250.0,1,3.332204510175204,27.0,8.928571428571429,1,Emerging / Low Visibility ⚠️
New Delhi,Okhla Phase 2,3.175,60,525.0,4,4.110873864173311,15.0,8.60655737704918,1,Emerging / Low Visibility ⚠️
New Delhi,PVR Anupam Complex,3.430769230769231,2412,769.2307692307693,13,7.7886260656250315,185.53846153846155,0.3187860626733399,1,Emerging / Low Visibility ⚠️
New Delhi,"Pacific Mall, Tagore Garden",3.1956521739130435,2177,615.2173913043479,23,7.686162303492906,94.65217391304348,0.28246895835828645,1,Emerging / Low Visibility ⚠️
New Delhi,Paharganj,2.9983333333333335,2859,558.3333333333334,60,7.958576903813898,47.65,0.19522144522144524,1,Emerging / Low Visibility ⚠️
New Delhi,Palam,2.9,74,312.5,12,4.31748811353631,6.166666666666667,4.166666666666667,1,Emerging / Low Visibility ⚠️
New Delhi,"Palate of Delhi, Chanakyapuri",3.2,14,450.0,2,2.70805020110221,7.0,30.0,0,Overpriced / Low Efficiency ❌
New Delhi,Panchsheel Park,3.525,231,637.5,4,5.44673737166631,57.75,2.747844827586207,1,Emerging / Low Visibility ⚠️
New Delhi,Pandara Road Market,3.8600000000000003,7978,1110.0,10,8.984568369308281,797.8,0.13911517734051887,3,High Demand Hotspot 🔥
New Delhi,Pandav Nagar,2.9,9,300.0,2,2.302585092994046,4.5,30.0,0,Overpriced / Low Efficiency ❌
New Delhi,Paschim Vihar,3.148214285714286,2735,429.4642857142857,56,7.914252278742441,48.839285714285715,0.15696794068504596,1,Emerging / Low Visibility ⚠️
New Delhi,Patparganj,3.1875,256,518.75,8,5.54907608489522,32.0,2.0184824902723735,1,Emerging / Low Visibility ⚠️
New Delhi,"Piccadily Hotel, Janakpuri",2.6,67,2000.0,1,4.219507705176107,67.0,29.41176470588235,0,Overpriced / Low Efficiency ❌
New Delhi,Pitampura,3.168831168831169,4041,468.83116883116884,77,8.304494897963567,52.48051948051948,0.11598989827589531,1,Emerging / Low Visibility ⚠️
New Delhi,Pragati Maidan,3.9,2313,750.0,2,7.746732907753622,1156.5,0.324114088159032,3,High Demand Hotspot 🔥
New Delhi,Prashant Vihar,3.066666666666667,121,588.8888888888889,9,4.804021044733257,13.444444444444445,4.82695810564663,1,Emerging / Low Visibility ⚠️
New Delhi,Preet Vihar,3.1333333333333333,1489,521.6666666666666,30,7.306531398939505,49.63333333333333,0.3501118568232662,1,Emerging / Low Visibility ⚠️
New Delhi,"Premier Inn, Shalimar Bagh",3.05,50,2100.0,2,3.9318256327243257,25.0,41.1764705882353,0,Overpriced / Low Efficiency ❌
New Delhi,"Pride Plaza Hotel, Aerocity",3.1,7,2500.0,1,2.0794415416798357,7.0,312.5,0,Overpriced / Low Efficiency ❌
New Delhi,Punjabi Bagh,3.393333333333333,4670,707.5,60,8.449128460502108,77.83333333333333,0.15146649539713122,1,Emerging / Low Visibility ⚠️
New Delhi,Qutab Institutional Area,2.9,14,366.6666666666667,3,2.70805020110221,4.666666666666667,24.444444444444446,0,Overpriced / Low Efficiency ❌
New Delhi,R K Puram,3.175,2772,468.75,16,7.927685045615778,173.25,0.16904075009015507,1,Emerging / Low Visibility ⚠️
New Delhi,Race Course,2.9,9,450.0,1,2.302585092994046,9.0,45.0,0,Overpriced / Low Efficiency ❌
New Delhi,"Radisson Blu Plaza Delhi, Mahipalpur",3.9499999999999997,1225,2250.0,6,7.111512116496157,204.16666666666666,1.8352365415986949,2,Premium Quality Zone 💎
New Delhi,"Radisson Blu, Paschim Vihar",3.2,76,2250.0,2,4.343805421853684,38.0,29.22077922077922,2,Premium Quality Zone 💎
New Delhi,Rajendra Place,3.575,2879,875.0,4,7.965545573129992,719.75,0.3038194444444444,1,Emerging / Low Visibility ⚠️
New Delhi,Rajinder Nagar,3.0564102564102567,5168,445.12820512820514,78,8.550434525196039,66.25641025641026,0.08611495552876865,1,Emerging / Low Visibility ⚠️
New Delhi,Rajouri Garden,3.628571428571429,25689,862.7551020408164,98,10.15385709010393,262.1326530612245,0.033583304867295306,1,Emerging / Low Visibility ⚠️
New Delhi,Rohini,3.3520833333333333,4514,494.7916666666667,48,8.415160465851086,94.04166666666667,0.10958840900701367,1,Emerging / Low Visibility ⚠️
New Delhi,"Roseate House, Aerocity",3.25,34,3350.0,2,3.5553480614894135,17.0,95.71428571428571,0,Overpriced / Low Efficiency ❌
New Delhi,SDA,3.223076923076923,606,565.3846153846154,13,6.408528791059498,46.61538461538461,0.9314408820174882,1,Emerging / Low Visibility ⚠️
New Delhi,Safdarjung,3.247826086956522,8819,615.9420289855072,69,9.084777149000837,127.81159420289855,0.06983469716388971,1,Emerging / Low Visibility ⚠️
New Delhi,Sainik Farms,2.75,107,365.0,10,4.68213122712422,10.7,3.3796296296296298,1,Emerging / Low Visibility ⚠️
